Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
15.954, 0.00514014, -0.0410673, 0.0126523, -0.0901949, 45, 200, 1.57468, -1.7643, 0.034443, -0.222212, 0.020534, -0.279275, 0.0395832, -0.26328, -0.632207, 0.25015, 5.68417, -2.10243, 0.781617, 0.74635
15.955, 0.0105608, -0.0374885, 0.0202689, -0.093422, 45, 200, 1.5748, -1.76524, 0.0289565, -0.225773, 0.0206092, -0.279259, 0.0395174, -0.263262, -0.0658056, 0.0176911, 6.36744, -2.13978, 0.781617, 0.74635
15.956, 0.0135415, -0.0314212, 0.0256351, -0.0951165, 45, 200, 1.57491, -1.76613, 0.0259085, -0.231827, 0.020682, -0.279246, 0.03945, -0.263248, -0.0674009, 0.0133822, 6.69966, -2.15746, 0.781617, 0.74635
15.957, 0.0140209, -0.0247469, 0.0285263, -0.0961466, 45, 200, 1.57499, -1.7669, 0.0256037, -0.238593, 0.0209949, -0.279339, 0.0396246, -0.26334, 0.174595, -0.0917955, 6.91394, -2.16766, 0.781617, 0.74635
15.958, 0.00798806, -0.00942968, 0.0244888, -0.0916529, 45, 200, 1.57525, -1.76907, 0.0316998, -0.253906, 0.0211962, -0.279336, 0.0396878, -0.263336, 0.0632776, 0.00455545, 6.63618, -2.10585, 0.781617, 0.74635
15.959, 0.00539036, 0.00309001, 0.0236438, -0.083208, 45, 200, 1.57541, -1.77037, 0.0341382, -0.26637, 0.0211754, -0.279281, 0.0395286, -0.26328, -0.159257, 0.0558644, 6.5748, -1.93842, 0.781617, 0.74635
15.96, 0.00578442, 0.0142244, 0.025833, -0.0740054, 45, 200, 1.57566, -1.77231, 0.0335286, -0.277409, 0.0210978, -0.279188, 0.039313, -0.263185, -0.215549, 0.0949758, 6.75544, -1.81655, 0.781617, 0.74635
15.961, 0.0072251, 0.0203097, 0.0292073, -0.0668686, 45, 200, 1.57589, -1.7743, 0.0320046, -0.283463, 0.021151, -0.279158, 0.0392297, -0.263153, -0.0833465, 0.0314579, 7.03967, -1.73082, 0.781617, 0.74635
15.962, 0.00486564, 0.0257341, 0.0285418, -0.0597256, 45, 200, 1.57612, -1.77623, 0.0341382, -0.288805, 0.0210617, -0.279078, 0.0390039, -0.263071, -0.225824, 0.0827084, 6.97259, -1.6437, 0.781617, 0.74635
15.963, -0.00321041, 0.0305309, 0.0189902, -0.0526361, 45, 200, 1.57638, -1.77829, 0.0417584, -0.293434, 0.0207592, -0.278907, 0.0385479, -0.262903, -0.45591, 0.167409, 5.74616, -1.55547, 0.851225, 0.673064
15.964, -0.00769601, 0.0370501, 0.0125295, -0.0443706, 45, 200, 1.57665, -1.78005, 0.0451112, -0.299488, 0.0197823, -0.278441, 0.0374152, -0.262438, -1.13274, 0.465334, 5.14286, -1.44648, 0.851225, 0.673064
15.965, -0.0105045, 0.0352469, 0.00752967, -0.0403557, 45, 200, 1.57702, -1.78242, 0.0463304, -0.296995, 0.0183504, -0.277751, 0.0358259, -0.261748, -1.58928, 0.689608, 4.66604, -1.39612, 0.851225, 0.673064
15.966, -0.00910234, 0.0324712, 0.00684459, -0.0369604, 45, 200, 1.57725, -1.78389, 0.043892, -0.29379, 0.0174678, -0.277321, 0.0347897, -0.261319, -1.03627, 0.429264, 4.78469, -1.35697, 0.851225, 0.673064
15.967, -0.0063354, 0.0277035, 0.00776206, -0.0348087, 45, 200, 1.57741, -1.7851, 0.0405391, -0.288805, 0.0170325, -0.277101, 0.0342037, -0.261101, -0.585927, 0.217841, 5.03098, -1.3352, 0.851225, 0.673064
15.968, -0.00374973, 0.0141222, 0.00879457, -0.0379787, 45, 200, 1.5776, -1.7865, 0.0371863, -0.274917, 0.0164161, -0.276792, 0.0334365, -0.260794, -0.767189, 0.306924, 5.12078, -1.39384, 0.851225, 0.673064
15.969, -0.00679202, -0.00727515, 0.00385796, -0.0515849, 45, 200, 1.57794, -1.78888, 0.0387103, -0.252838, 0.0150515, -0.276111, 0.0319183, -0.260113, -1.51826, 0.681469, 4.35485, -1.66377, 0.851225, 0.673064
15.97, -0.00935968, -0.0127306, -0.00081804, -0.0578157, 45, 200, 1.57818, -1.79036, 0.0399295, -0.246784, 0.0138551, -0.275513, 0.0305698, -0.259514, -1.34844, 0.598461, 3.29741, -1.75065, 0.851225, 0.673064
15.971, -0.00945534, -0.0172826, -0.00302833, -0.0639708, 45, 200, 1.57834, -1.79136, 0.0390151, -0.241798, 0.0129945, -0.275078, 0.0295598, -0.259081, -1.01007, 0.43347, 3.02722, -1.83199, 0.851225, 0.673064
15.972, -0.00602387, -0.0187132, -0.00141526, -0.0686688, 45, 200, 1.57848, -1.79228, 0.0347478, -0.240018, 0.0123066, -0.274727, 0.028724, -0.258731, -0.835811, 0.34997, 3.31998, -1.89067, 0.851225, 0.673064
15.973, -0.000272419, -0.0234385, 0.00368841, -0.0753259, 45, 200, 1.57861, -1.79325, 0.0283469, -0.235032, 0.0118033, -0.274466, 0.0280745, -0.258471, -0.649463, 0.260244, 4.70214, -1.97322, 0.851225, 0.673064
15.974, 0.00430332, -0.0254913, 0.00989089, -0.0807679, 45, 200, 1.57868, -1.79393, 0.02347, -0.232896, 0.0116458, -0.274379, 0.0277733, -0.258387, -0.301155, 0.0838662, 5.79188, -2.03903, 0.851225, 0.673064
15.975, 0.0081448, -0.0215728, 0.0157452, -0.0829826, 45, 200, 1.57884, -1.79581, 0.0195076, -0.236813, 0.0116668, -0.274376, 0.0276524, -0.258386, -0.120986, 0.00130394, 6.30387, -2.06356, 0.851225, 0.673064
15.976, 0.00582088, -0.0183402, 0.0152195, -0.0853209, 45, 200, 1.57896, -1.79724, 0.0216412, -0.240018, 0.011618, -0.274346, 0.0274621, -0.258358, -0.190281, 0.0275863, 6.21163, -2.08868, 0.851225, 0.673064
15.977, 0.000602902, -0.017724, 0.0108459, -0.0889236, 45, 200, 1.57912, -1.79864, 0.0262133, -0.240374, 0.0111152, -0.274084, 0.0268162, -0.258098, -0.645897, 0.260094, 5.6094, -2.12809, 0.851225, 0.673064
15.978, 0.000970556, -0.007386, 0.0122037, -0.0866742, 45, 200, 1.57935, -1.80088, 0.0249941, -0.250345, 0.0104069, -0.273717, 0.0259646, -0.257731, -0.851568, 0.366928, 5.71631, -2.09199, 0.851225, 0.673064
15.979, 0.00565632, 0.0123769, 0.0186716, -0.0733222, 45, 200, 1.57953, -1.80295, 0.0198124, -0.269931, 0.0100516, -0.273539, 0.0254687, -0.257554, -0.49593, 0.176874, 6.47052, -1.85416, 0.851225, 0.673064
15.98, 0.00683378, 0.0201323, 0.021747, -0.0653621, 45, 200, 1.5796, -1.80409, 0.0185931, -0.277765, 0.0101635, -0.273609, 0.0254269, -0.257633, -0.0417596, -0.079022, 6.81509, -1.75771, 0.911853, 0.588941
15.981, 0.00488474, 0.0304154, 0.0214943, -0.0555331, 45, 200, 1.5797, -1.80552, 0.020422, -0.288093, 0.0101964, -0.273645, 0.0253067, -0.257677, -0.120207, -0.0441081, 6.79505, -1.63341, 0.911853, 0.588941
15.982, -0.00041257, 0.0365798, 0.0154522, -0.0474666, 45, 200, 1.57984, -1.80724, 0.0252989, -0.294146, 0.00992971, -0.273527, 0.0248863, -0.257567, -0.420423, 0.110603, 5.88076, -1.52983, 0.911853, 0.588941
15.983, -0.00413928, 0.0389723, 0.0101197, -0.0411824, 45, 200, 1.57997, -1.80872, 0.0283469, -0.296283, 0.00940525, -0.273264, 0.0242076, -0.257311, -0.678655, 0.25585, 5.31954, -1.44832, 0.911853, 0.588941
15.984, -0.00467303, 0.0405849, 0.00791407, -0.0352195, 45, 200, 1.58006, -1.80959, 0.0283469, -0.297708, 0.00902417, -0.273069, 0.0236739, -0.257123, -0.533747, 0.188132, 5.20955, -1.36983, 0.911853, 0.588941
15.985, -0.00279248, 0.0354456, 0.0083866, -0.032867, 45, 200, 1.58014, -1.81047, 0.0259085, -0.292366, 0.00861826, -0.27286, 0.023116, -0.25692, -0.557898, 0.202401, 5.31616, -1.34303, 0.911853, 0.588941
15.986, 0.00468985, 0.0262974, 0.0175431, -0.0329869, 45, 200, 1.58028, -1.81248, 0.0179835, -0.283107, 0.00832617, -0.272742, 0.0226734, -0.25681, -0.442619, 0.110623, 6.63714, -1.35495, 0.911853, 0.588941
15.987, 0.00822189, 0.0194788, 0.0230943, -0.0323631, 45, 200, 1.58035, -1.81364, 0.0143259, -0.276341, 0.00834869, -0.272787, 0.0225477, -0.256862, -0.125624, -0.0525934, 7.10144, -1.35602, 0.911853, 0.588941
15.988, 0.00938088, 0.0129687, 0.0263628, -0.0320955, 45, 200, 1.58041, -1.81499, 0.0131066, -0.269931, 0.00843546, -0.272879, 0.0224875, -0.256962, -0.0602264, -0.100127, 7.31405, -1.36233, 0.911853, 0.588941
15.989, 0.00706344, 0.0104547, 0.0259632, -0.0300729, 45, 200, 1.58047, -1.81601, 0.0152403, -0.267438, 0.00839846, -0.272893, 0.0223037, -0.256984, -0.18381, -0.0211923, 7.2412, -1.33852, 0.911853, 0.588941
15.99, 0.00271389, 0.00520663, 0.0230078, -0.0300975, 45, 200, 1.58054, -1.81711, 0.0192028, -0.262097, 0.00815842, -0.272793, 0.0219166, -0.25689, -0.387074, 0.0935792, 6.92996, -1.34996, 0.911853, 0.588941
15.991, -0.00100634, -0.00129354, 0.0182854, -0.034982, 45, 200, 1.58063, -1.81809, 0.0222508, -0.25533, 0.00763392, -0.272521, 0.0212445, -0.256624, -0.672175, 0.265904, 6.03347, -1.48113, 0.911853, 0.588941
15.992, -0.00380296, -0.00708696, 0.0139278, -0.0407601, 45, 200, 1.58072, -1.81912, 0.0243844, -0.249277, 0.00711777, -0.272255, 0.0205815, -0.256364, -0.662984, 0.260439, 5.62528, -1.57872, 0.911853, 0.588941
15.993, -0.00382616, -0.00967955, 0.0123405, -0.0452534, 45, 200, 1.58079, -1.81985, 0.0237748, -0.246428, 0.00663087, -0.271993, 0.0199487, -0.256107, -0.632808, 0.256289, 5.51634, -1.64341, 0.911853, 0.588941
15.994, -0.0005377, -0.0143939, 0.014816, -0.05126, 45, 200, 1.58088, -1.82086, 0.0198124, -0.241442, 0.0061022, -0.271716, 0.0192747, -0.255836, -0.674012, 0.271155, 5.81533, -1.72708, 0.911853, 0.588941
15.995, 0.00293546, -0.0185021, 0.019721, -0.0572824, 45, 200, 1.58094, -1.82177, 0.0158499, -0.237169, 0.00575653, -0.271545, 0.0187854, -0.255671, -0.48931, 0.165104, 6.63034, -1.80761, 0.911853, 0.588941
15.996, 0.00498091, -0.0244502, 0.0234745, -0.0646124, 45, 200, 1.581, -1.82272, 0.0134114, -0.231115, 0.00550593, -0.271433, 0.0183924, -0.255565, -0.392995, 0.105758, 6.89766, -1.90188, 0.911853, 0.588941
15.997, 0.00458669, -0.0328868, 0.0247417, -0.0736416, 45, 200, 1.58105, -1.82358, 0.0134114, -0.222568, 0.00525335, -0.271317, 0.0179981, -0.255455, -0.394225, 0.110098, 6.92898, -2.01297, 0.911853, 0.588941
15.998, 5.3706e-05, -0.0390885, 0.0205858, -0.0818388, 45, 200, 1.58113, -1.82467, 0.0173739, -0.216158, 0.00482459, -0.271104, 0.0174276, -0.255247, -0.570508, 0.208253, 6.36108, -2.10896, 0.911853, 0.588941
15.999, -0.00467152, -0.0408878, 0.0141886, -0.087908, 45, 200, 1.58121, -1.82556, 0.0213364, -0.214022, 0.0042038, -0.270761, 0.0166649, -0.25491, -0.762753, 0.337347, 5.47288, -2.17747, 0.911853, 0.588941
16, -0.0102499, -0.0311436, 0.00643622, -0.0877463, 45, 200, 1.58138, -1.82711, 0.0252989, -0.222925, 0.00273326, -0.269918, 0.0150489, -0.254068, -1.61595, 0.841502, 4.63437, -2.16996, 0.911853, 0.588941
16.001, -0.00952432, -0.0218675, 0.00504249, -0.0872979, 45, 200, 1.58153, -1.82847, 0.0231652, -0.231471, 0.00146884, -0.269186, 0.0136409, -0.253339, -1.40802, 0.729478, 4.58556, -2.16229, 0.911853, 0.588941
16.002, -0.0056519, -0.0132022, 0.00713487, -0.0865081, 45, 200, 1.58163, -1.82965, 0.0182883, -0.239662, 0.00062038, -0.268702, 0.0126364, -0.252864, -1.00447, 0.474708, 4.94477, -2.14968, 0.97545, 0.515525
16.003, -0.00265603, -0.00936902, 0.00874621, -0.0877532, 45, 200, 1.58169, -1.83057, 0.0146307, -0.243223, 0.000112061, -0.268421, 0.0119746, -0.252592, -0.661793, 0.272117, 5.2401, -2.16201, 0.97545, 0.515525
16.004, -0.00129604, -0.00103229, 0.00901596, -0.0851005, 45, 200, 1.58174, -1.83159, 0.0128018, -0.251413, -0.000205096, -0.268264, 0.0115058, -0.252446, -0.468839, 0.146212, 5.3931, -2.11299, 0.97545, 0.515525
16.005, -0.00377423, 0.00883229, 0.00498069, -0.0770673, 45, 200, 1.58181, -1.83287, 0.0146307, -0.261028, -0.000702713, -0.268005, 0.0108564, -0.252196, -0.649356, 0.249624, 4.97609, -1.95819, 0.97545, 0.515525
16.006, -0.00942231, 0.0207407, -0.00278097, -0.0669894, 45, 200, 1.58192, -1.83446, 0.0192028, -0.272424, -0.00162571, -0.267484, 0.00978044, -0.251683, -1.076, 0.512941, 3.39852, -1.82843, 0.97545, 0.515525
16.007, -0.0131931, 0.0235584, -0.00891706, -0.0612794, 45, 200, 1.58204, -1.83615, 0.0216412, -0.27456, -0.00280466, -0.266796, 0.00844808, -0.251002, -1.33236, 0.680997, 2.76278, -1.76001, 0.97545, 0.515525
16.008, -0.0112995, 0.0277084, -0.00926606, -0.0546633, 45, 200, 1.58214, -1.83747, 0.0185931, -0.278121, -0.0038074, -0.266199, 0.00729365, -0.250413, -1.15443, 0.588963, 2.82679, -1.6798, 0.97545, 0.515525
16.009, -0.00650881, 0.0276505, -0.00634047, -0.0501564, 45, 200, 1.5822, -1.8386, 0.0131066, -0.277765, -0.00435466, -0.265892, 0.00659783, -0.250115, -0.695824, 0.298204, 3.25424, -1.62882, 0.97545, 0.515525
16.01, -0.000880738, 0.0324253, -0.00167037, -0.0429826, 45, 200, 1.58224, -1.83977, 0.00701053, -0.282395, -0.00467608, -0.265738, 0.00612979, -0.249969, -0.468037, 0.145358, 4.01721, -1.53695, 0.97545, 0.515525
16.011, 0.00250169, 0.0335132, 0.00306962, -0.0376017, 45, 200, 1.58226, -1.84085, 0.00335286, -0.283463, -0.00480646, -0.265708, 0.00585455, -0.24995, -0.275237, 0.0195758, 5.66512, -1.46804, 0.97545, 0.515525
16.012, 0.00256591, 0.0356398, 0.00450288, -0.0316003, 45, 200, 1.58227, -1.84201, 0.00304806, -0.2856, -0.00490317, -0.265708, 0.00561397, -0.24996, -0.240584, -0.010103, 5.85073, -1.38587, 0.97545, 0.515525
16.013, -0.00181637, 0.0325289, -0.00109958, -0.02837, 45, 200, 1.58229, -1.84343, 0.00701053, -0.282395, -0.00517904, -0.265605, 0.00519416, -0.249866, -0.419811, 0.0941425, 4.12509, -1.34308, 0.97545, 0.515525
16.014, -0.00873954, 0.0279159, -0.0100838, -0.0261293, 45, 200, 1.58235, -1.84486, 0.0131066, -0.277409, -0.00586093, -0.265225, 0.0043671, -0.249493, -0.827056, 0.372478, 2.99648, -1.31364, 0.97545, 0.515525
16.015, -0.0126879, 0.0240935, -0.0163668, -0.0237101, 45, 200, 1.58241, -1.84588, 0.0161547, -0.273136, -0.00661648, -0.264767, 0.00346682, -0.249042, -0.900284, 0.450918, 2.5215, -1.28158, 0.97545, 0.515525
16.016, -0.00884807, 0.0178559, -0.0145931, -0.0229106, 45, 200, 1.58248, -1.84725, 0.0112778, -0.26637, -0.00750895, -0.264232, 0.00242974, -0.248514, -1.03708, 0.528444, 2.65767, -1.27675, 0.97545, 0.515525
16.017, -0.000935043, 0.00456927, -0.0076566, -0.0270666, 45, 200, 1.58251, -1.84854, 0.00274325, -0.252838, -0.00798875, -0.263978, 0.00180821, -0.248268, -0.621532, 0.245575, 3.44525, -1.36511, 0.97545, 0.515525
16.018, 0.00434297, -0.00898922, -0.000746862, -0.036965, 45, 200, 1.5825, -1.84953, -0.00274325, -0.239306, -0.00805835, -0.263995, 0.00159972, -0.248295, -0.208492, -0.0263346, 4.80546, -1.59051, 0.97545, 0.515525
16.019, 0.00295111, -0.0211628, -0.00070447, -0.0472034, 45, 200, 1.58249, -1.85069, -0.00152403, -0.227198, -0.00809304, -0.264052, 0.00142708, -0.248361, -0.172632, -0.0658216, 4.74317, -1.74037, 0.97545, 0.515525
16.02, -0.000380648, -0.0250331, -0.00476102, -0.0535282, 45, 200, 1.58249, -1.85136, 0.00152403, -0.223281, -0.00823899, -0.263996, 0.00114338, -0.248314, -0.283704, 0.0468721, 3.70921, -1.82316, 0.97545, 0.515525
16.021, -0.00923516, -0.0252831, -0.0157151, -0.0580558, 45, 200, 1.58257, -1.85381, 0.00883936, -0.222212, -0.00963502, -0.263173, -0.000395804, -0.247495, -1.53918, 0.818354, 2.33061, -1.87455, 0.97545, 0.515525
16.022, -0.00911455, -0.0263203, -0.0176833, -0.0630369, 45, 200, 1.5826, -1.85471, 0.00792494, -0.220788, -0.010277, -0.262775, -0.0011896, -0.247108, -0.793798, 0.387179, 2.36641, -1.93961, 1.03037, 0.449779
16.023, 0.000520364, -0.0288711, -0.00724259, -0.0689154, 45, 200, 1.58262, -1.85619, -0.00243844, -0.217939, -0.0108548, -0.262466, -0.00191808, -0.24681, -0.728478, 0.298109, 3.70111, -2.01232, 1.03037, 0.449779
16.024, -0.000436311, -0.0295924, -0.00895773, -0.0739162, 45, 200, 1.58259, -1.85798, -0.00182883, -0.217227, -0.011054, -0.262462, -0.00226514, -0.246819, -0.347064, -0.00911654, 3.29811, -2.07421, 1.03037, 0.449779
16.025, -0.00815665, -0.0251894, -0.0186921, -0.0761092, 45, 200, 1.58261, -1.85974, 0.00487689, -0.221144, -0.0119184, -0.261966, -0.00327976, -0.246333, -1.01462, 0.485851, 2.25156, -2.09475, 1.03037, 0.449779
16.026, -0.00512431, -0.023838, -0.017383, -0.0797499, 45, 200, 1.58263, -1.8617, 0.000609611, -0.221856, -0.0130028, -0.261318, -0.0045147, -0.245694, -1.23494, 0.639134, 2.33802, -2.13564, 1.03037, 0.449779
16.027, -0.00281194, -0.0164197, -0.0164819, -0.0798508, 45, 200, 1.58262, -1.86329, -0.00243844, -0.228978, -0.0135913, -0.261011, -0.00525038, -0.245398, -0.735684, 0.296135, 2.57422, -2.13533, 1.03037, 0.449779
16.028, -0.00630396, 0.00472046, -0.0218217, -0.0667629, 45, 200, 1.58261, -1.86548, 0, -0.249633, -0.0144971, -0.260516, -0.00630396, -0.244912, -1.05358, 0.485811, 2.15866, -1.89661, 1.03037, 0.449779
16.029, -0.00837842, 0.0181513, -0.0259278, -0.0561036, 45, 200, 1.58262, -1.86724, 0.000914417, -0.262453, -0.0155097, -0.259897, -0.00746401, -0.244301, -1.16004, 0.610906, 1.90885, -1.7504, 1.03037, 0.449779
16.03, -0.00761872, 0.025999, -0.0271356, -0.047733, 45, 200, 1.58262, -1.86834, -0.000609611, -0.269931, -0.0161293, -0.259518, -0.00822833, -0.243932, -0.764322, 0.369375, 1.96848, -1.64311, 1.03037, 0.449779
16.031, -0.00821442, 0.0314371, -0.0297492, -0.0402764, 45, 200, 1.58261, -1.86971, -0.000914417, -0.274917, -0.0168853, -0.259056, -0.00912883, -0.243479, -0.900503, 0.452629, 1.81471, -1.54371, 1.03037, 0.449779
16.032, -0.0104168, 0.0312457, -0.0341365, -0.0356478, 45, 200, 1.58261, -1.87108, 0.000304806, -0.274204, -0.0177244, -0.258527, -0.010112, -0.242959, -0.983143, 0.520806, 1.55788, -1.48329, 1.03037, 0.449779
16.033, -0.0112654, 0.0302703, -0.0372273, -0.0314613, 45, 200, 1.58261, -1.87214, 0.000304806, -0.27278, -0.0184303, -0.258069, -0.0109606, -0.24251, -0.848577, 0.449014, 1.43779, -1.4284, 1.03037, 0.449779
16.034, -0.0112522, 0.0282646, -0.0394549, -0.0278963, 45, 200, 1.58261, -1.87326, -0.000609611, -0.270287, -0.0191894, -0.257573, -0.0118618, -0.242023, -0.901236, 0.487042, 1.33006, -1.38036, 1.03037, 0.449779
16.035, -0.0126076, 0.0213774, -0.0431387, -0.0271802, 45, 200, 1.58261, -1.87459, -0.000304806, -0.262809, -0.020098, -0.256974, -0.0129124, -0.241431, -1.05059, 0.59109, 1.11073, -1.37735, 1.03037, 0.449779
16.036, -0.0137764, 0.0154452, -0.0467057, -0.0264124, 45, 200, 1.58261, -1.87559, 0, -0.256399, -0.0208217, -0.256488, -0.0137764, -0.240954, -0.864055, 0.477826, 0.97708, -1.37517, 1.03037, 0.449779
16.037, -0.0144685, 0.0136751, -0.0498352, -0.0237108, 45, 200, 1.58261, -1.87633, 0, -0.254262, -0.0213751, -0.256113, -0.0144685, -0.240587, -0.692058, 0.366512, 0.87346, -1.33902, 1.03037, 0.449779
16.038, -0.0152851, 0.0114921, -0.0531343, -0.0214177, 45, 200, 1.58261, -1.87761, -0.000304806, -0.251413, -0.0223564, -0.25544, -0.0155899, -0.239921, -1.12138, 0.665852, 0.631355, -1.30563, 1.03037, 0.449779
16.039, -0.0157256, 0.0083427, -0.0560806, -0.0199504, 45, 200, 1.58261, -1.87839, -0.000609611, -0.247852, -0.0229643, -0.25502, -0.0163352, -0.239509, -0.74533, 0.411739, 0.584388, -1.29062, 1.03037, 0.449779
16.04, -0.017522, -0.000344293, -0.0604766, -0.0253455, 45, 200, 1.5826, -1.88005, -0.000304806, -0.238237, -0.024304, -0.25408, -0.0178269, -0.238582, -1.49165, 0.92796, 0.193721, -1.43305, 1.06654, 0.370821
16.041, -0.0187236, -0.0118553, -0.0643352, -0.0345219, 45, 200, 1.5826, -1.88168, -0.000609611, -0.225773, -0.0256592, -0.253116, -0.0193332, -0.237629, -1.50633, 0.95281, -0.00555098, -1.60088, 1.06654, 0.370821
16.042, -0.0196501, -0.0210592, -0.0679617, -0.0432683, 45, 200, 1.58259, -1.88295, -0.000914417, -0.215802, -0.0267417, -0.252337, -0.0205645, -0.236861, -1.23136, 0.767221, -0.120393, -1.73047, 1.06654, 0.370821
16.043, -0.0212688, -0.0287666, -0.0723538, -0.0517218, 45, 200, 1.58259, -1.88427, -0.000609611, -0.207256, -0.0279071, -0.251487, -0.0218784, -0.236022, -1.31387, 0.839214, -0.34518, -1.84424, 1.06654, 0.370821
16.044, -0.0221115, -0.0343196, -0.0760049, -0.0593769, 45, 200, 1.58259, -1.88504, -0.000609611, -0.201202, -0.0286045, -0.250973, -0.0227211, -0.235521, -0.842698, 0.500811, -0.408877, -1.94467, 1.06654, 0.370821
16.045, -0.0236832, -0.0464443, -0.0804516, -0.0708446, 45, 200, 1.58258, -1.88657, -0.000609611, -0.188026, -0.0300281, -0.249912, -0.0242928, -0.23447, -1.57169, 1.05133, -0.773888, -2.08129, 1.06654, 0.370821
16.046, -0.0239445, -0.048759, -0.0835958, -0.0774853, 45, 200, 1.58258, -1.88734, -0.00121922, -0.185177, -0.0307552, -0.249365, -0.0251638, -0.233936, -0.870963, 0.534199, -0.755456, -2.16288, 1.06654, 0.370821
16.047, -0.0252846, -0.0480944, -0.0878741, -0.0826069, 45, 200, 1.58257, -1.88826, -0.000914417, -0.185177, -0.0316466, -0.248689, -0.026199, -0.233271, -1.03522, 0.66464, -0.974083, -2.22073, 1.06654, 0.370821
16.048, -0.0264057, -0.0463998, -0.091976, -0.0871473, 45, 200, 1.58257, -1.88864, -0.000304806, -0.186601, -0.0320177, -0.248405, -0.0267105, -0.233001, -0.511533, 0.270098, -1.03274, -2.27508, 1.06654, 0.370821
16.049, -0.0269532, -0.0322216, -0.0955232, -0.0848163, 45, 200, 1.58256, -1.88997, -0.00121922, -0.199777, -0.0333352, -0.247393, -0.0281724, -0.231999, -1.46189, 1.00216, -1.37341, -2.24096, 1.06654, 0.370821
16.05, -0.0282789, -0.0182567, -0.0998994, -0.0817765, 45, 200, 1.58255, -1.89144, -0.00152403, -0.212597, -0.0348213, -0.246239, -0.0298029, -0.230854, -1.63053, 1.14495, -1.57401, -2.19926, 1.06654, 0.370821
16.051, -0.029227, -0.0131217, -0.103931, -0.0827458, 45, 200, 1.58255, -1.89252, -0.00182883, -0.216871, -0.0359325, -0.245367, -0.0310559, -0.229992, -1.25292, 0.861726, -1.64626, -2.20907, 1.06654, 0.370821
16.052, -0.0300286, -0.00548842, -0.107843, -0.0815744, 45, 200, 1.58254, -1.89317, -0.00182883, -0.223993, -0.0365954, -0.244844, -0.0318574, -0.229481, -0.801595, 0.511081, -1.69449, -2.18882, 1.06654, 0.370821
16.053, -0.0316939, 0.00675815, -0.112679, -0.0726149, 45, 200, 1.58253, -1.89459, -0.00182883, -0.235032, -0.0381186, -0.243629, -0.0335228, -0.228274, -1.66533, 1.20718, -2.04621, -2.00578, 1.06654, 0.370821
16.054, -0.0328352, 0.0150336, -0.117027, -0.0647741, 45, 200, 1.58252, -1.89551, -0.00182883, -0.242511, -0.0391211, -0.242822, -0.0346641, -0.227477, -1.1413, 0.797171, -2.08289, -1.90793, 1.06654, 0.370821
16.055, -0.0341359, 0.0238032, -0.121577, -0.0560717, 45, 200, 1.58251, -1.89655, -0.00182883, -0.250345, -0.0402829, -0.241877, -0.0359647, -0.226542, -1.30067, 0.935145, -2.27561, -1.79627, 1.06654, 0.370821
16.056, -0.0350696, 0.0245889, -0.125787, -0.0513166, 45, 200, 1.5825, -1.89779, -0.00243844, -0.249989, -0.041687, -0.240727, -0.0375081, -0.2254, -1.5433, 1.14189, -2.47727, -1.73813, 1.06654, 0.370821
16.057, -0.0360193, 0.0278916, -0.130044, -0.0451145, 45, 200, 1.58249, -1.89905, -0.00304806, -0.252125, -0.0431079, -0.239554, -0.0390674, -0.224234, -1.55935, 1.166, -2.62744, -1.65908, 1.06654, 0.370821
16.058, -0.0366778, 0.0278581, -0.134028, -0.0405841, 45, 200, 1.58248, -1.89978, -0.00335286, -0.251413, -0.0439364, -0.238865, -0.0400307, -0.223555, -0.963306, 0.678719, -2.63626, -1.60599, 1.06654, 0.370821
16.059, -0.0379743, 0.0315545, -0.138692, -0.0339935, 45, 200, 1.58246, -1.90106, -0.00365767, -0.253906, -0.0453913, -0.237647, -0.041632, -0.222352, -1.60127, 1.20363, -2.9367, -1.51203, 1.0804, 0.284811
16.06, -0.0382832, 0.0345842, -0.142373, -0.0275891, 45, 200, 1.58244, -1.90203, -0.00457208, -0.256043, -0.046471, -0.236738, -0.0428553, -0.221458, -1.22335, 0.893071, -2.97581, -1.42244, 1.0804, 0.284811
16.061, -0.039251, 0.0350737, -0.146744, -0.0224339, 45, 200, 1.58242, -1.90331, -0.00518169, -0.25533, -0.0479038, -0.235522, -0.0444326, -0.220257, -1.57732, 1.20168, -3.20274, -1.34338, 1.0804, 0.284811
16.062, -0.0405399, 0.0349519, -0.151475, -0.0175906, 45, 200, 1.58237, -1.9054, -0.00640092, -0.253194, -0.0502636, -0.233497, -0.0469408, -0.218242, -2.50817, 2.01486, -3.56655, -1.2604, 1.0804, 0.284811
16.063, -0.0411548, 0.0348068, -0.155546, -0.0127657, 45, 200, 1.58234, -1.90637, -0.00701053, -0.252125, -0.0513471, -0.232559, -0.0481653, -0.217319, -1.2245, 0.923247, -3.42114, -1.18409, 1.0804, 0.284811
16.064, -0.0417274, 0.0242133, -0.15959, -0.0137298, 45, 200, 1.58231, -1.90759, -0.00792494, -0.240374, -0.0526925, -0.231387, -0.0496524, -0.216161, -1.48705, 1.15809, -3.62398, -1.2108, 1.0804, 0.284811
