Time,e_0,e_1,s_0,s_1,k1_0,k1_1,q_0,q_4,dq_0,dq_4,dqr_0,dqr_1,dqd_0,dqd_1,ddqd_0,ddqd_1,tau_0,tau_4,Fext_0,Fext_1
14.729, 0.00885694, -0.0280281, -0.0548318, 0.0310466, 25.9527, 293.487, 1.08014, -1.52949, -0.020422, 0.232539, 0.0326899, 0.230723, -0.011565, 0.204511, 0.605862, -0.742214, -5.47206, 1.07256, -1.50314, -1.58558
14.73, 0.011865, -0.0237609, -0.0495413, 0.0288701, 25.9103, 293.424, 1.08001, -1.52816, -0.0225556, 0.227198, 0.033437, 0.229714, -0.0106906, 0.203437, 0.874435, -1.07443, -5.2927, 1.04869, -1.50314, -1.58558
14.731, 0.0131605, -0.0227983, -0.0458839, 0.0250985, 25.8678, 293.36, 1.07992, -1.52721, -0.0231652, 0.225417, 0.0339971, 0.228959, -0.0100048, 0.202619, 0.685838, -0.817949, -5.2813, 1.01085, -1.50314, -1.58558
14.732, 0.0143517, -0.0188873, -0.0422615, 0.0230607, 25.8254, 293.297, 1.0798, -1.5261, -0.02347, 0.220432, 0.0347573, 0.227949, -0.00911833, 0.201544, 0.886423, -1.07458, -5.1613, 0.987272, -1.50314, -1.58558
14.733, 0.0146382, -0.0170746, -0.0395284, 0.020105, 25.783, 293.234, 1.07973, -1.52546, -0.0231652, 0.217939, 0.0352246, 0.227332, -0.008527, 0.200864, 0.591337, -0.680102, -5.19123, 0.956858, -1.50314, -1.58558
14.734, 0.0158618, -0.00893377, -0.035791, 0.0210643, 25.7406, 293.171, 1.07961, -1.52438, -0.02347, 0.20868, 0.0360182, 0.226278, -0.00760825, 0.199746, 0.918752, -1.11798, -4.99727, 0.966138, -1.50314, -1.58558
14.735, 0.0164655, -0.00500063, -0.0326425, 0.020466, 25.6981, 293.107, 1.07955, -1.52378, -0.02347, 0.204051, 0.036499, 0.225643, -0.00700449, 0.19905, 0.603756, -0.696282, -4.98477, 0.963294, -1.50314, -1.58558
14.736, 0.0182858, -0.000731923, -0.0281854, 0.0212486, 25.6557, 293.044, 1.07944, -1.52301, -0.0243844, 0.198709, 0.0372811, 0.224633, -0.00609864, 0.197977, 0.905849, -1.07293, -4.77, 0.970963, -1.50314, -1.58558
14.737, 0.0187207, 0.00230397, -0.0250946, 0.0247477, 25.6133, 292.981, 1.07932, -1.52203, -0.0237748, 0.194436, 0.0381778, 0.223457, -0.00505415, 0.19674, 1.04449, -1.23742, -4.597, 1.01075, -1.6116, -1.50567
14.738, 0.0184203, 0.00619612, -0.0227544, 0.0294489, 25.5708, 292.918, 1.07922, -1.52108, -0.0225556, 0.18945, 0.0389502, 0.222424, -0.00413528, 0.195646, 0.918875, -1.09338, -4.4935, 1.06383, -1.6116, -1.50567
14.739, 0.0177075, 0.0137965, -0.0208618, 0.0368475, 25.5284, 292.854, 1.07913, -1.52031, -0.0210316, 0.180904, 0.0396162, 0.221537, -0.00332413, 0.1947, 0.811145, -0.946275, -4.3713, 1.14157, -1.6116, -1.50567
14.74, 0.0166385, 0.0193291, -0.0193792, 0.0436408, 25.486, 292.791, 1.07904, -1.51963, -0.0192028, 0.174494, 0.0402318, 0.220718, -0.00256427, 0.193823, 0.759866, -0.877316, -4.26059, 1.20884, -1.6116, -1.50567
14.741, 0.0144165, 0.0300717, -0.0191697, 0.0536818, 25.4436, 292.728, 1.07894, -1.5186, -0.0161547, 0.162742, 0.0409141, 0.219768, -0.00173816, 0.192814, 0.826104, -1.00903, -4.13745, 1.30109, -1.6116, -1.50567
14.742, 0.0125714, 0.0361348, -0.0186913, 0.0616772, 25.4011, 292.665, 1.07887, -1.51782, -0.0137163, 0.155976, 0.0413653, 0.219122, -0.00114487, 0.192111, 0.593292, -0.703022, -4.09641, 1.3747, -1.6116, -1.50567
14.743, 0.00950408, 0.0425219, -0.0196422, 0.0701131, 25.3587, 292.601, 1.07879, -1.5168, -0.0100586, 0.148854, 0.0418143, 0.218443, -0.000554503, 0.191376, 0.590368, -0.735012, -4.05247, 1.44718, -1.6116, -1.50567
14.744, 0.00702461, 0.0386239, -0.0202074, 0.0732301, 25.3163, 292.538, 1.07874, -1.51587, -0.00731533, 0.152415, 0.041939, 0.218161, -0.000290721, 0.191039, 0.263781, -0.336977, -4.11894, 1.47728, -1.6116, -1.50567
14.745, 0.00371786, 0.0321142, -0.0219656, 0.0747373, 25.2739, 292.475, 1.0787, -1.51478, -0.00396247, 0.158825, 0.0418478, 0.218114, -0.000244617, 0.190939, 0.0461043, -0.0997428, -4.21646, 1.49266, -1.6116, -1.50567
14.746, 0.00103513, 0.0241702, -0.0236368, 0.0750976, 25.2314, 292.412, 1.07868, -1.51366, -0.00152403, 0.167015, 0.0414682, 0.218411, -0.000488894, 0.191186, -0.244277, 0.246591, -4.33524, 1.49946, -1.6116, -1.50567
14.747, -0.000443255, 0.0173521, -0.0258777, 0.0755695, 25.189, 292.348, 1.07868, -1.51279, -0.000304806, 0.174138, 0.0410744, 0.218765, -0.000748061, 0.19149, -0.259167, 0.304073, -4.40429, 1.50518, -1.6116, -1.50567
14.748, -0.00127756, 0.013363, -0.0277971, 0.0771336, 25.1466, 292.285, 1.07868, -1.51207, 0.000304806, 0.178411, 0.0407155, 0.219099, -0.000972759, 0.191774, -0.224698, 0.284145, -4.43934, 1.51933, -1.6116, -1.50567
14.749, -0.000651872, 0.00764682, -0.0280385, 0.07723, 25.1042, 292.222, 1.07868, -1.51116, -0.000609611, 0.184465, 0.0402935, 0.219486, -0.00126148, 0.192112, -0.288724, 0.337726, -4.45614, 1.52219, -1.6116, -1.50567
14.75, -0.00084703, 0.002558, -0.0291798, 0.0767369, 25.0617, 292.159, 1.07868, -1.51044, -0.000609611, 0.189806, 0.0399652, 0.219789, -0.00145664, 0.192364, -0.195158, 0.252822, -4.47151, 1.51913, -1.6116, -1.50567
14.751, -0.00138805, -0.00534056, -0.0308363, 0.0701656, 25.0193, 292.095, 1.07868, -1.50963, -0.000304806, 0.197997, 0.0395967, 0.22013, -0.00169286, 0.192656, -0.236216, 0.291957, -4.59124, 1.46676, -1.6116, -1.50567
14.752, -0.00180442, -0.0155613, -0.0324701, 0.0613092, 24.9769, 292.032, 1.07867, -1.50842, -0.000304806, 0.20868, 0.0390495, 0.22064, -0.00210923, 0.193119, -0.416372, 0.462515, -4.76456, 1.39447, -1.6116, -1.50567
14.753, -0.00210618, -0.0248929, -0.0340537, 0.0522604, 24.9345, 291.969, 1.07867, -1.50672, -0.000609611, 0.218651, 0.0383135, 0.221326, -0.00271579, 0.193758, -0.606564, 0.639527, -4.94242, 1.31766, -1.6116, -1.50567
14.754, -0.00235724, -0.0214611, -0.0356357, 0.0498093, 24.892, 291.906, 1.07867, -1.50498, -0.000914417, 0.215802, 0.0376285, 0.221955, -0.00327166, 0.194341, -0.555863, 0.582877, -4.99754, 1.29646, -1.6116, -1.50567
14.755, -0.00229468, -0.0204375, -0.0368921, 0.0462204, 24.8496, 291.842, 1.07866, -1.5039, -0.00121922, 0.21509, 0.0372345, 0.222312, -0.0035139, 0.194653, -0.242243, 0.311436, -4.99666, 1.26289, -1.71313, -1.43625
14.756, -0.00293502, -0.0264484, -0.0389642, 0.0387432, 24.8072, 291.779, 1.07865, -1.50255, -0.000914417, 0.2215, 0.0367482, 0.222756, -0.00384943, 0.195052, -0.335533, 0.399037, -5.15687, 1.19384, -1.71313, -1.43625
14.757, -0.00277352, -0.0312131, -0.0402077, 0.031635, 24.7647, 291.716, 1.07865, -1.50168, -0.00121922, 0.226486, 0.036454, 0.223022, -0.00399275, 0.195272, -0.143314, 0.220799, -5.22886, 1.1227, -1.71313, -1.43625
14.758, -0.00319138, -0.0313704, -0.0420979, 0.0268255, 24.7223, 291.653, 1.07865, -1.50094, -0.000914417, 0.226842, 0.0361905, 0.223266, -0.00410579, 0.195471, -0.113046, 0.198877, -5.33223, 1.0729, -1.71313, -1.43625
14.759, -0.00302181, -0.0293765, -0.043374, 0.0231955, 24.6799, 291.589, 1.07864, -1.50008, -0.00121922, 0.225061, 0.0359056, 0.223524, -0.00424104, 0.195685, -0.135244, 0.213316, -5.41716, 1.03399, -1.71313, -1.43625
14.76, -0.00284454, -0.0259713, -0.0446137, 0.020458, 24.6375, 291.526, 1.07863, -1.49916, -0.00152403, 0.221856, 0.035629, 0.223769, -0.00436857, 0.195885, -0.127533, 0.200229, -5.4839, 1.00341, -1.71313, -1.43625
14.761, -0.00269399, -0.0239761, -0.0458545, 0.0171312, 24.595, 291.463, 1.07862, -1.49806, -0.00182883, 0.220076, 0.0353265, 0.224028, -0.00452282, 0.1961, -0.154252, 0.214594, -5.56866, 0.964319, -1.71313, -1.43625
14.762, -0.00214069, -0.0210051, -0.04659, 0.0144792, 24.5526, 291.4, 1.07862, -1.49723, -0.00243844, 0.217227, 0.0351221, 0.224194, -0.00457913, 0.196222, -0.0563093, 0.122207, -5.60395, 0.93074, -1.71313, -1.43625
14.763, -0.001997, -0.0197366, -0.0477056, 0.0110602, 24.5102, 291.336, 1.0786, -1.49587, -0.00274325, 0.216158, 0.0348141, 0.224438, -0.00474025, 0.196422, -0.161114, 0.200115, -5.71153, 0.885195, -1.71313, -1.43625
14.764, -0.00170169, -0.0139706, -0.0486042, 0.010332, 24.4678, 291.273, 1.07859, -1.49506, -0.00304806, 0.210461, 0.0346576, 0.22455, -0.00474975, 0.19649, -0.00950343, 0.0682591, -5.71127, 0.874498, -1.71313, -1.43625
14.765, -0.00169966, -0.00430387, -0.0497955, 0.0127263, 24.4253, 291.21, 1.07858, -1.49423, -0.00304806, 0.200846, 0.0345132, 0.224646, -0.00474771, 0.196542, 0.00203592, 0.0517822, -5.69685, 0.909371, -1.71313, -1.43625
14.766, -0.00104357, 0.00638408, -0.0501538, 0.020853, 24.3829, 291.147, 1.07856, -1.49349, -0.00365767, 0.190162, 0.0344137, 0.224694, -0.00470124, 0.196547, 0.0464716, 0.00466144, -5.56986, 1.01232, -1.71313, -1.43625
14.767, -0.000998755, 0.0152751, -0.0511085, 0.0290214, 24.3405, 291.083, 1.07855, -1.49256, -0.00365767, 0.18126, 0.0343132, 0.224726, -0.00465642, 0.196535, 0.044819, -0.0116866, -5.48313, 1.10364, -1.71313, -1.43625
14.768, -0.000599983, 0.0273142, -0.0515532, 0.0395629, 24.2981, 291.02, 1.07853, -1.4917, -0.00396247, 0.169152, 0.0342623, 0.224701, -0.00456246, 0.196466, 0.0939669, -0.0686395, -5.35178, 1.21047, -1.71313, -1.43625
14.769, -0.00081879, 0.0293739, -0.0527075, 0.0452222, 24.2556, 290.957, 1.0785, -1.49065, -0.00365767, 0.167015, 0.034204, 0.224667, -0.00447646, 0.196389, 0.0859979, -0.0769844, -5.31508, 1.2652, -1.71313, -1.43625
14.77, -0.00103363, 0.0374583, -0.0539334, 0.0542897, 24.2132, 290.894, 1.07848, -1.48937, -0.00335286, 0.158825, 0.0341504, 0.224604, -0.00438649, 0.196283, 0.0899653, -0.106085, -5.24125, 1.34847, -1.71313, -1.43625
14.771, -0.00061551, 0.0430105, -0.054366, 0.0623275, 24.1708, 290.831, 1.07844, -1.488, -0.00365767, 0.153127, 0.0341205, 0.224501, -0.00427318, 0.196138, 0.113315, -0.145593, -5.15639, 1.41952, -1.71313, -1.43625
14.772, -0.000790992, 0.0468385, -0.0554663, 0.0696536, 24.1284, 290.767, 1.07843, -1.48738, -0.00335286, 0.14921, 0.0341073, 0.224454, -0.00414385, 0.196048, 0.129324, -0.0891633, -5.10125, 1.48314, -1.71313, -1.43625
14.773, -0.00128908, 0.0460476, -0.0570527, 0.0746335, 24.0859, 290.704, 1.07841, -1.48663, -0.00274325, 0.149922, 0.034077, 0.224418, -0.00403233, 0.19597, 0.111519, -0.0787082, -5.09137, 1.52575, -1.71313, -1.43625
14.774, -0.00215681, 0.0446025, -0.0592125, 0.0792286, 24.0435, 290.641, 1.0784, -1.48562, -0.00182883, 0.151347, 0.0339828, 0.224438, -0.00398564, 0.195949, 0.0466906, -0.0206015, -5.10971, 1.56495, -1.71313, -1.43625
14.775, -0.0024004, 0.0396435, -0.060795, 0.0818578, 24.0011, 290.578, 1.07839, -1.48497, -0.00152403, 0.156332, 0.0338841, 0.224503, -0.00392443, 0.195976, 0.0612115, 0.0264978, -5.11485, 1.588, -1.79609, -1.3688
14.776, -0.00240805, 0.0279583, -0.062143, 0.0805582, 23.9586, 290.514, 1.07838, -1.48382, -0.00152403, 0.168084, 0.0337176, 0.224607, -0.00393208, 0.196042, -0.00764736, 0.0663854, -5.17088, 1.57952, -1.79609, -1.3688
14.777, -0.00207738, 0.0198059, -0.0630883, 0.0805367, 23.9162, 290.451, 1.07837, -1.48281, -0.00182883, 0.176274, 0.0335851, 0.224683, -0.00390621, 0.19608, 0.0258648, 0.0381677, -5.18084, 1.5808, -1.79609, -1.3688
14.778, -0.00234523, 0.0162802, -0.0646848, 0.0825746, 23.8738, 290.388, 1.07836, -1.48192, -0.00152403, 0.179835, 0.0334643, 0.224756, -0.00386925, 0.196115, 0.0369599, 0.0353117, -5.19184, 1.59868, -1.79609, -1.3688
14.779, -0.00232873, 0.0113391, -0.0659937, 0.0834731, 23.8314, 290.325, 1.07835, -1.48084, -0.00152403, 0.184821, 0.0333239, 0.224837, -0.00385276, 0.19616, 0.0164974, 0.0444685, -5.21348, 1.60755, -1.79609, -1.3688
14.78, -0.00296486, 0.0107244, -0.0680665, 0.0864735, 23.7889, 290.261, 1.07834, -1.47969, -0.000914417, 0.185533, 0.0331413, 0.224971, -0.00387928, 0.196257, -0.0265221, 0.0975322, -5.2375, 1.63328, -1.79609, -1.3688
14.781, -0.00292508, 0.00187066, -0.0694569, 0.0838944, 23.7465, 290.198, 1.07834, -1.47896, -0.000914417, 0.194436, 0.0330254, 0.225056, -0.0038395, 0.196306, 0.0397824, 0.0489952, -5.27577, 1.6142, -1.79609, -1.3688
14.782, -0.00265339, -0.00657745, -0.0705696, 0.0768598, 23.7041, 290.135, 1.07833, -1.47771, -0.00121922, 0.202982, 0.0328376, 0.225191, -0.00387261, 0.196405, -0.0331137, 0.0985135, -5.38306, 1.55983, -1.79609, -1.3688
14.783, -0.00233378, -0.0172064, -0.0715764, 0.0676713, 23.6617, 290.072, 1.07833, -1.47666, -0.00152403, 0.213666, 0.0326982, 0.225281, -0.0038578, 0.196459, 0.0148063, 0.0543101, -5.48506, 1.48557, -1.79609, -1.3688
14.784, -0.00205138, -0.0260671, -0.0725646, 0.05879, 23.6192, 290.008, 1.07831, -1.47492, -0.00182883, 0.222568, 0.0325223, 0.225358, -0.00388022, 0.196501, -0.0224125, 0.042024, -5.60516, 1.41156, -1.79609, -1.3688
14.785, -0.00168351, -0.0285751, -0.0733863, 0.0529487, 23.5768, 289.945, 1.0783, -1.47379, -0.00213364, 0.225061, 0.0324322, 0.225379, -0.00381715, 0.196486, 0.0630655, -0.0152226, -5.66419, 1.36142, -1.79609, -1.3688
14.786, -0.00162096, -0.0332575, -0.0744985, 0.0457805, 23.5344, 289.882, 1.07829, -1.47223, -0.00213364, 0.229691, 0.0323421, 0.225361, -0.0037546, 0.196433, 0.0625551, -0.0529658, -5.76717, 1.29765, -1.79609, -1.3688
14.787, -0.00152207, -0.0404271, -0.0755499, 0.0370408, 23.492, 289.819, 1.07828, -1.47128, -0.00213364, 0.236813, 0.0322889, 0.225349, -0.00365571, 0.196386, 0.0988834, -0.0474218, -5.8844, 1.21604, -1.79609, -1.3688
14.788, -0.000788706, -0.0440733, -0.0757404, 0.0299148, 23.4495, 289.755, 1.07827, -1.47028, -0.00274325, 0.240374, 0.032261, 0.225298, -0.00353196, 0.196301, 0.123756, -0.0851188, -5.97096, 1.14523, -1.79609, -1.3688
14.789, -0.000320778, -0.0427986, -0.075957, 0.0253069, 23.4071, 289.692, 1.07825, -1.46917, -0.00304806, 0.238949, 0.032273, 0.225184, -0.00336883, 0.196151, 0.163122, -0.149659, -6.02684, 1.09682, -1.79609, -1.3688
14.79, 0.000803147, -0.0341142, -0.0739036, 0.0247931, 23.3647, 289.629, 1.07823, -1.468, -0.00396247, 0.230047, 0.0323317, 0.225, -0.00315933, 0.195932, 0.209508, -0.218388, -5.97557, 1.09188, -1.79609, -1.3688
14.791, 0.0017246, -0.0277478, -0.0717829, 0.0234396, 23.3222, 289.566, 1.0782, -1.46641, -0.00457208, 0.223281, 0.0324929, 0.224636, -0.00284749, 0.195533, 0.311839, -0.399643, -5.9222, 1.0767, -1.79609, -1.3688
14.792, 0.00234065, -0.0277494, -0.0698391, 0.0188976, 23.2798, 289.502, 1.07818, -1.46529, -0.00487689, 0.222925, 0.0326541, 0.224314, -0.00253624, 0.195175, 0.311251, -0.357745, -5.94488, 1.02559, -1.79609, -1.3688
14.793, 0.0029656, -0.0230823, -0.0677774, 0.0169626, 23.2374, 289.439, 1.07816, -1.46438, -0.00518169, 0.217939, 0.0328025, 0.224026, -0.0022161, 0.194857, 0.320137, -0.318455, -5.92581, 1.00335, -1.8824, -1.28773
14.794, 0.00301553, -0.0174108, -0.0662827, 0.0159125, 23.195, 289.376, 1.07813, -1.46331, -0.00487689, 0.211885, 0.0329861, 0.223674, -0.00186135, 0.194474, 0.354745, -0.382338, -5.90157, 0.990692, -1.8824, -1.28773
14.795, 0.00364947, -0.0095437, -0.0641091, 0.0166657, 23.1525, 289.313, 1.07812, -1.46252, -0.00518169, 0.203695, 0.033145, 0.223381, -0.00153223, 0.194151, 0.329127, -0.323407, -5.84516, 1.00162, -1.8824, -1.28773
14.796, 0.00365621, -0.00519603, -0.0625618, 0.0162417, 23.1101, 289.249, 1.0781, -1.46194, -0.00487689, 0.199065, 0.0332871, 0.223129, -0.00122068, 0.193869, 0.311551, -0.281744, -5.82152, 0.99758, -1.8824, -1.28773
14.797, 0.00394666, -0.000112394, -0.060691, 0.0180597, 23.0677, 289.186, 1.07808, -1.4613, -0.00487689, 0.193724, 0.033409, 0.222901, -0.000930231, 0.193611, 0.290446, -0.258011, -5.75465, 1.02122, -1.8824, -1.28773
14.798, 0.00459483, 0.00381801, -0.0583803, 0.0223694, 23.0253, 289.123, 1.07807, -1.46057, -0.00518169, 0.18945, 0.0335844, 0.222588, -0.000586867, 0.193268, 0.343363, -0.342914, -5.62332, 1.07218, -1.8824, -1.28773
14.799, 0.00414965, 0.0114335, -0.0572186, 0.0295569, 22.9828, 289.06, 1.07803, -1.45926, -0.00426728, 0.18126, 0.0338857, 0.222043, -0.000117631, 0.192693, 0.469236, -0.575027, -5.46697, 1.14945, -1.8824, -1.28773
14.8, 0.00387229, 0.0146678, -0.0559257, 0.0348463, 22.9404, 288.996, 1.07801, -1.45857, -0.00365767, 0.177699, 0.0340514, 0.221745, 0.000214624, 0.192366, 0.332255, -0.326782, -5.39757, 1.20613, -1.8824, -1.28773
14.801, 0.00385457, 0.0229493, -0.0543755, 0.0432522, 22.898, 288.933, 1.078, -1.45787, -0.00335286, 0.169152, 0.034173, 0.221509, 0.000501711, 0.192101, 0.287087, -0.265144, -5.26564, 1.28863, -1.8824, -1.28773
14.802, 0.00289295, 0.0298484, -0.0539123, 0.0513585, 22.8556, 288.87, 1.07799, -1.45718, -0.00213364, 0.16203, 0.034266, 0.221314, 0.000759307, 0.191878, 0.257596, -0.223084, -5.16571, 1.36408, -1.8824, -1.28773
14.803, 0.00344214, 0.0335672, -0.0518532, 0.0580593, 22.8131, 288.807, 1.07798, -1.45657, -0.00243844, 0.158113, 0.0343466, 0.221143, 0.0010037, 0.19168, 0.244393, -0.198436, -5.04158, 1.42449, -1.8824, -1.28773
14.804, 0.00214128, 0.0426432, -0.0518652, 0.067847, 22.7707, 288.743, 1.07797, -1.45581, -0.000914417, 0.148854, 0.0344067, 0.220988, 0.00122687, 0.191497, 0.223168, -0.182793, -4.93888, 1.50878, -1.8824, -1.28773
14.805, 0.00231957, 0.0436219, -0.0503631, 0.0736178, 22.7283, 288.68, 1.07797, -1.45538, -0.000914417, 0.147785, 0.034423, 0.220925, 0.00140515, 0.191407, 0.178281, -0.0896722, -4.84989, 1.55846, -1.8824, -1.28773
14.806, 0.00156623, 0.0460328, -0.0499552, 0.0802023, 22.6859, 288.617, 1.07797, -1.45477, 0, 0.145293, 0.0344229, 0.22087, 0.00156623, 0.191325, 0.161079, -0.0818601, -4.77433, 1.61307, -1.8824, -1.28773
14.807, 0.00171627, 0.04419, -0.0486079, 0.0845816, 22.6434, 288.554, 1.07797, -1.45421, 0, 0.147073, 0.0344126, 0.220834, 0.00171627, 0.191263, 0.150044, -0.0622498, -4.69736, 1.64957, -1.8824, -1.28773
14.808, 0.00186776, 0.0398475, -0.0472249, 0.0875286, 22.601, 288.49, 1.07797, -1.4536, 0, 0.151347, 0.0344044, 0.220791, 0.00186776, 0.191194, 0.151486, -0.0691244, -4.63166, 1.67432, -1.8824, -1.28773
14.809, 0.00232737, 0.0348006, -0.04544, 0.0898975, 22.5586, 288.427, 1.07797, -1.45314, -0.000304806, 0.156332, 0.0344003, 0.220755, 0.00202257, 0.191133, 0.15481, -0.0614558, -4.56155, 1.69456, -1.8824, -1.28773
14.81, 0.00217803, 0.0308032, -0.0442931, 0.0925978, 22.5161, 288.49, 1.07797, -1.45249, 0, 0.160249, 0.0343976, 0.220701, 0.00217803, 0.191052, 0.155468, -0.0801943, -4.50398, 1.71745, -1.8824, -1.28773
14.811, 0.00233161, 0.0228919, -0.0428135, 0.0928969, 22.4737, 288.554, 1.07797, -1.45185, 0, 0.168084, 0.0343936, 0.220649, 0.00233161, 0.190976, 0.153571, -0.0768926, -4.46259, 1.72197, -1.8824, -1.28773
14.812, 0.00249352, 0.0138917, -0.0412955, 0.092, 22.4313, 288.617, 1.07797, -1.45113, 0, 0.176986, 0.0343987, 0.220577, 0.00249352, 0.190878, 0.161913, -0.0974204, -4.4297, 1.71708, -1.8824, -1.28773
14.813, 0.00266229, 0.00700168, -0.0397408, 0.0914239, 22.3889, 288.68, 1.07797, -1.45022, 0, 0.183752, 0.0344113, 0.220479, 0.00266229, 0.190754, 0.168767, -0.123941, -4.39213, 1.71461, -1.8824, -1.28773
14.814, 0.00254484, -0.00424261, -0.038493, 0.0833732, 22.3464, 288.617, 1.07797, -1.44872, 0.000304806, 0.194792, 0.0344429, 0.220299, 0.00284964, 0.190549, 0.187355, -0.204899, -4.43675, 1.65272, -1.8824, -1.28773
14.815, 0.00303495, -0.0111448, -0.036555, 0.0765712, 22.304, 288.554, 1.07797, -1.44796, 0, 0.201558, 0.0344732, 0.220188, 0.00303495, 0.190413, 0.185308, -0.136079, -4.45754, 1.6006, -1.8824, -1.28773
14.816, 0.0032678, -0.028123, -0.0348382, 0.0635149, 22.2616, 288.49, 1.07797, -1.44645, 0, 0.218295, 0.0345337, 0.219967, 0.0032678, 0.190172, 0.232854, -0.241045, -4.54314, 1.49381, -1.93489, -1.21321
14.817, 0.00318436, -0.0336388, -0.0334504, 0.0559109, 22.2192, 288.427, 1.07797, -1.44553, 0.000304806, 0.223637, 0.0345834, 0.219813, 0.00348917, 0.189998, 0.221365, -0.174243, -4.59533, 1.43057, -1.93489, -1.21321
14.818, 0.003718, -0.0384493, -0.0313676, 0.0484385, 22.1767, 288.364, 1.07797, -1.44466, 0, 0.228266, 0.0346413, 0.219652, 0.003718, 0.189817, 0.228826, -0.18104, -4.62613, 1.36567, -1.93489, -1.21321
14.819, 0.00367835, -0.0351705, -0.0298636, 0.0451665, 22.1343, 288.301, 1.07797, -1.44325, 0.000304806, 0.224705, 0.0347361, 0.21939, 0.00398315, 0.189535, 0.265156, -0.28228, -4.61646, 1.33638, -1.93489, -1.21321
14.82, 0.00431213, -0.0352248, -0.0276021, 0.0402222, 22.0919, 288.237, 1.07797, -1.44148, 0, 0.224349, 0.0348949, 0.218999, 0.00431213, 0.189124, 0.328977, -0.410406, -4.59979, 1.29054, -1.93489, -1.21321
14.821, 0.00484939, -0.0350407, -0.0253721, 0.0354059, 22.0495, 288.174, 1.07797, -1.44081, -0.000304806, 0.223993, 0.0349585, 0.218846, 0.00454459, 0.188952, 0.232456, -0.171994, -4.62108, 1.24698, -1.93489, -1.21321
14.822, 0.00451967, -0.0385299, -0.0240485, 0.0285917, 22.007, 288.111, 1.07797, -1.43968, 0.000304806, 0.227198, 0.03507, 0.218581, 0.00482447, 0.188668, 0.279885, -0.284241, -4.66713, 1.17812, -1.93489, -1.21321
14.823, 0.00507027, -0.0419289, -0.0217799, 0.0216774, 21.9646, 288.048, 1.07797, -1.43901, 0, 0.230403, 0.0351483, 0.218406, 0.00507027, 0.188474, 0.245797, -0.193993, -4.71126, 1.10447, -1.93489, -1.21321
14.824, 0.00531662, -0.0399898, -0.0197881, 0.0175196, 21.9222, 287.984, 1.07797, -1.43832, 0, 0.228266, 0.0352279, 0.218227, 0.00531662, 0.188276, 0.246349, -0.197564, -4.71923, 1.05646, -1.93489, -1.21321
14.825, 0.00562235, -0.0356868, -0.0177042, 0.0147369, 21.8798, 287.921, 1.07797, -1.43719, 0, 0.223637, 0.0353673, 0.217919, 0.00562235, 0.18795, 0.305731, -0.326487, -4.68993, 1.02156, -1.93489, -1.21321
14.826, 0.00587758, -0.0348286, -0.0156442, 0.0102682, 21.8373, 287.858, 1.07797, -1.43654, 0, 0.222568, 0.0354572, 0.217727, 0.00587758, 0.18774, 0.25523, -0.210124, -4.72014, 0.962065, -1.93489, -1.21321
14.827, 0.00647803, -0.0326315, -0.0131795, 0.00657518, 21.7949, 287.795, 1.07797, -1.43563, -0.000304806, 0.220076, 0.035588, 0.21745, 0.00617323, 0.187444, 0.295652, -0.295645, -4.70957, 0.903963, -1.93489, -1.21321
14.828, 0.00645039, -0.0303987, -0.0113457, 0.00301181, 21.7525, 287.731, 1.07797, -1.43482, 0, 0.217583, 0.0357011, 0.217208, 0.00645039, 0.187184, 0.277158, -0.259944, -4.74763, 0.834569, -1.93489, -1.21321
14.829, 0.00682406, -0.0215933, -0.00907512, 0.00324214, 21.71, 287.668, 1.07797, -1.43348, 0, 0.208324, 0.0359109, 0.216773, 0.00682406, 0.186731, 0.373671, -0.453403, -4.63509, 0.839224, -1.93489, -1.21321
14.83, 0.00677451, -0.0175308, -0.00723251, 0.00137802, 21.6676, 287.605, 1.07797, -1.43288, 0.000304806, 0.204051, 0.0360036, 0.21658, 0.00707932, 0.18652, 0.25526, -0.210853, -4.65748, 0.79197, -1.93489, -1.21321
14.831, 0.00710269, -0.00649226, -0.00498201, 0.00410061, 21.6252, 287.542, 1.07797, -1.4319, 0.000304806, 0.192655, 0.0361696, 0.21624, 0.0074075, 0.186163, 0.328177, -0.356967, -4.44762, 0.859928, -1.93489, -1.21321
14.832, 0.00770414, 0.0056801, -0.00240534, 0.0128633, 21.5828, 287.478, 1.07797, -1.43114, 0, 0.180191, 0.0363049, 0.215966, 0.00770414, 0.185871, 0.296644, -0.291465, -4.119, 1.00247, -1.93489, -1.21321
14.833, 0.00798601, 0.015746, -0.000124536, 0.0216571, 21.5403, 287.415, 1.07797, -1.43047, 0, 0.169864, 0.0364262, 0.215722, 0.00798601, 0.18561, 0.281875, -0.261284, -3.75124, 1.11199, -1.93489, -1.21321
14.834, 0.00799088, 0.0250421, 0.00187957, 0.0306969, 21.4979, 287.352, 1.07797, -1.42966, 0.000304806, 0.160249, 0.0365758, 0.21542, 0.00829569, 0.185291, 0.309672, -0.318838, -3.30299, 1.20992, -1.93489, -1.21321
14.835, 0.00803404, 0.0317601, 0.00392558, 0.0388103, 21.4555, 287.289, 1.07797, -1.42856, 0.000609611, 0.153127, 0.0367643, 0.215033, 0.00864365, 0.184887, 0.347968, -0.404185, -3.05638, 1.29066, -1.93489, -1.21321
